timeid,method,spot,districtid
20,neighborhood,cold,398
20,state,hot,405
20,neighborhood,cold,408
20,state,cold,408
20,neighborhood,cold,412
20,state,hot,413
20,neighborhood,cold,416
20,state,cold,416
20,neighborhood,hot,417
20,neighborhood,hot,418
20,state,hot,418
20,neighborhood,cold,419
20,neighborhood,cold,421
20,neighborhood,hot,425
20,neighborhood,cold,429
20,state,cold,429
20,neighborhood,cold,432
20,neighborhood,cold,433
20,neighborhood,hot,434
20,state,hot,434
20,neighborhood,cold,437
20,neighborhood,cold,438
20,neighborhood,hot,443
20,neighborhood,cold,444
20,neighborhood,hot,445
20,state,hot,445
20,neighborhood,cold,446
20,neighborhood,cold,449
20,neighborhood,cold,451
20,neighborhood,cold,453
20,neighborhood,hot,454
20,state,hot,454
20,neighborhood,hot,455
20,state,hot,455
20,neighborhood,hot,456
20,state,hot,456
20,neighborhood,cold,457
20,neighborhood,hot,458
20,neighborhood,hot,469
20,neighborhood,hot,470
20,neighborhood,cold,478
20,neighborhood,cold,480
20,neighborhood,hot,487
20,neighborhood,hot,488
20,neighborhood,hot,493
20,state,hot,493
20,neighborhood,hot,498
20,neighborhood,hot,499
20,neighborhood,hot,506
20,neighborhood,hot,507
20,state,hot,507
20,neighborhood,cold,519
20,neighborhood,cold,523
20,neighborhood,hot,526
20,state,hot,526
20,neighborhood,cold,529
20,neighborhood,hot,532
20,neighborhood,cold,535
20,neighborhood,cold,536
20,neighborhood,hot,544
20,neighborhood,cold,545
20,neighborhood,hot,546
20,state,hot,546
20,neighborhood,hot,552
20,state,hot,552
20,neighborhood,hot,553
20,state,hot,553
20,neighborhood,cold,556
20,neighborhood,cold,557
20,neighborhood,cold,558
20,neighborhood,hot,561
20,neighborhood,cold,563
20,state,cold,563
20,neighborhood,cold,565
20,neighborhood,hot,566
20,state,hot,566
20,neighborhood,cold,567
20,state,hot,567
20,neighborhood,cold,570
20,neighborhood,hot,571
20,state,hot,571
20,neighborhood,hot,572
20,neighborhood,cold,573
20,neighborhood,cold,574
20,neighborhood,hot,575
20,neighborhood,hot,579
20,state,hot,579
20,neighborhood,hot,583
20,neighborhood,hot,584
20,neighborhood,hot,591
20,state,hot,591
20,neighborhood,cold,593
20,neighborhood,hot,598
20,neighborhood,hot,599
20,neighborhood,cold,600
20,neighborhood,hot,603
20,neighborhood,cold,604
20,neighborhood,cold,605
20,neighborhood,hot,607
20,neighborhood,cold,622
20,neighborhood,cold,627
20,neighborhood,cold,628
20,neighborhood,cold,629
20,neighborhood,cold,634
20,neighborhood,cold,639
20,state,hot,641
20,neighborhood,cold,642
20,neighborhood,cold,646
20,neighborhood,cold,648
20,neighborhood,hot,649
20,state,hot,649
20,neighborhood,cold,657
20,neighborhood,cold,661
20,neighborhood,cold,663
20,neighborhood,hot,665
20,neighborhood,hot,666
20,state,hot,666
20,neighborhood,hot,669
20,neighborhood,hot,670
20,neighborhood,hot,672
20,state,hot,672
20,neighborhood,hot,674
20,neighborhood,cold,677
20,state,hot,682
20,neighborhood,hot,683
20,state,hot,685
20,state,hot,686
20,neighborhood,cold,696
20,neighborhood,hot,697
20,state,hot,699
20,neighborhood,hot,701
20,neighborhood,cold,706
20,neighborhood,cold,707
20,state,cold,707
20,neighborhood,cold,713
20,neighborhood,hot,715
20,state,hot,715
20,neighborhood,hot,718
20,state,hot,718
20,neighborhood,hot,723
20,neighborhood,hot,724
20,state,hot,724
20,state,cold,726
20,neighborhood,cold,731
20,neighborhood,hot,734
20,neighborhood,cold,736
20,neighborhood,cold,737
20,neighborhood,hot,740
20,neighborhood,hot,742
20,state,hot,742
20,neighborhood,cold,745
21,neighborhood,cold,102
21,neighborhood,hot,104
21,state,hot,104
21,neighborhood,cold,107
21,neighborhood,hot,108
21,neighborhood,hot,109
21,neighborhood,cold,110
21,neighborhood,cold,111
21,neighborhood,hot,113
21,state,hot,113
21,neighborhood,cold,115
21,neighborhood,cold,116
21,neighborhood,hot,119
21,neighborhood,cold,121
21,neighborhood,hot,122
21,state,hot,122
21,neighborhood,cold,127
21,neighborhood,cold,128
21,neighborhood,cold,137
21,neighborhood,hot,138
21,neighborhood,cold,143
21,neighborhood,cold,146
21,neighborhood,hot,154
21,state,hot,154
21,neighborhood,hot,162
21,neighborhood,hot,165
21,state,hot,165
21,neighborhood,cold,167
21,neighborhood,hot,169
21,neighborhood,cold,176
21,neighborhood,hot,179
21,state,hot,179
21,neighborhood,cold,180
21,neighborhood,hot,184
21,neighborhood,cold,185
21,neighborhood,cold,188
21,neighborhood,cold,190
21,neighborhood,cold,202
21,neighborhood,hot,203
21,neighborhood,hot,206
21,state,hot,206
21,neighborhood,cold,210
21,neighborhood,hot,212
21,state,hot,212
21,neighborhood,cold,217
21,neighborhood,hot,221
21,neighborhood,hot,225
21,neighborhood,hot,226
21,neighborhood,hot,229
21,neighborhood,hot,231
21,neighborhood,hot,232
21,state,hot,232
21,neighborhood,cold,234
21,neighborhood,hot,235
21,neighborhood,cold,237
21,neighborhood,hot,239
21,state,hot,240
21,neighborhood,cold,243
21,neighborhood,cold,245
21,neighborhood,cold,249
21,neighborhood,hot,250
21,neighborhood,cold,252
21,neighborhood,hot,257
21,state,hot,257
21,neighborhood,cold,260
21,state,cold,260
21,neighborhood,cold,261
21,neighborhood,cold,262
21,state,hot,264
21,neighborhood,hot,267
21,state,hot,267
21,neighborhood,cold,268
21,neighborhood,hot,269
21,state,hot,269
21,neighborhood,hot,270
21,state,hot,270
21,neighborhood,hot,271
21,state,hot,271
21,neighborhood,hot,276
21,neighborhood,hot,277
21,state,hot,277
21,neighborhood,cold,278
21,neighborhood,hot,282
21,neighborhood,cold,284
21,state,hot,289
21,neighborhood,hot,293
21,neighborhood,hot,294
21,neighborhood,hot,297
21,neighborhood,hot,301
21,neighborhood,hot,302
21,neighborhood,cold,303
21,neighborhood,hot,304
21,state,hot,304
21,neighborhood,hot,307
21,state,hot,309
21,neighborhood,hot,310
21,state,hot,310
21,neighborhood,cold,313
21,neighborhood,cold,315
21,neighborhood,cold,316
21,neighborhood,hot,318
21,state,hot,318
21,neighborhood,cold,320
21,neighborhood,hot,326
21,neighborhood,cold,329
21,neighborhood,hot,332
21,state,hot,332
21,neighborhood,hot,333
21,state,hot,333
21,neighborhood,hot,335
21,state,hot,335
21,neighborhood,cold,336
21,neighborhood,hot,338
21,neighborhood,hot,339
21,neighborhood,hot,342
21,state,hot,342
21,neighborhood,cold,344
21,neighborhood,cold,352
21,neighborhood,hot,354
21,neighborhood,cold,355
21,neighborhood,cold,356
21,neighborhood,cold,358
21,neighborhood,hot,360
21,state,hot,360
21,neighborhood,cold,364
21,neighborhood,hot,367
21,neighborhood,cold,369
21,neighborhood,hot,382
21,state,hot,382
21,neighborhood,cold,385
21,neighborhood,cold,387
21,state,cold,387
21,neighborhood,hot,395
21,state,hot,395
21,neighborhood,cold,398
21,neighborhood,cold,400
21,neighborhood,hot,405
21,state,hot,405
21,neighborhood,cold,408
21,state,cold,408
21,neighborhood,cold,410
21,neighborhood,cold,412
21,neighborhood,hot,416
21,state,hot,416
21,neighborhood,hot,417
21,neighborhood,hot,418
21,state,hot,418
21,neighborhood,cold,419
21,neighborhood,hot,425
21,state,hot,425
21,neighborhood,cold,426
21,neighborhood,hot,427
21,neighborhood,cold,429
21,state,cold,429
21,neighborhood,cold,433
21,neighborhood,hot,434
21,state,hot,434
21,neighborhood,cold,444
21,state,cold,444
21,neighborhood,hot,445
21,state,hot,445
21,neighborhood,cold,446
21,state,cold,446
21,neighborhood,cold,449
21,state,cold,449
21,neighborhood,cold,451
21,state,cold,451
21,neighborhood,hot,454
21,state,hot,454
21,neighborhood,hot,455
21,state,hot,455
21,neighborhood,hot,456
21,state,hot,456
21,neighborhood,cold,457
21,neighborhood,hot,458
21,neighborhood,cold,463
21,state,cold,463
21,neighborhood,hot,469
21,neighborhood,cold,478
21,neighborhood,cold,480
21,neighborhood,hot,487
21,neighborhood,hot,488
21,neighborhood,hot,493
21,state,hot,493
21,neighborhood,hot,498
21,neighborhood,hot,499
21,neighborhood,cold,505
21,neighborhood,hot,506
21,neighborhood,hot,507
21,neighborhood,hot,512
21,state,hot,512
21,neighborhood,hot,513
21,neighborhood,cold,518
21,neighborhood,cold,519
21,neighborhood,cold,523
21,neighborhood,hot,526
21,state,hot,526
21,neighborhood,cold,529
21,neighborhood,hot,532
21,neighborhood,cold,534
21,neighborhood,cold,535
21,neighborhood,cold,538
21,neighborhood,cold,542
21,neighborhood,hot,544
21,neighborhood,cold,545
21,neighborhood,cold,546
21,state,hot,546
21,neighborhood,hot,548
21,neighborhood,cold,550
21,neighborhood,hot,552
21,state,hot,552
21,neighborhood,hot,553
21,state,hot,553
21,neighborhood,cold,556
21,neighborhood,cold,558
21,neighborhood,cold,560
21,neighborhood,hot,561
21,neighborhood,cold,562
21,neighborhood,cold,563
21,state,cold,563
21,neighborhood,cold,565
21,neighborhood,hot,566
21,state,hot,566
21,state,hot,567
21,neighborhood,cold,570
21,neighborhood,hot,571
21,state,hot,571
21,neighborhood,cold,574
21,neighborhood,hot,579
21,state,hot,579
21,neighborhood,hot,583
21,state,hot,583
21,neighborhood,cold,585
21,neighborhood,cold,587
21,neighborhood,hot,591
21,state,hot,591
21,neighborhood,cold,593
21,neighborhood,hot,598
21,neighborhood,hot,599
21,neighborhood,cold,600
21,neighborhood,cold,605
21,neighborhood,hot,607
21,neighborhood,cold,609
21,neighborhood,cold,611
21,neighborhood,cold,622
21,neighborhood,cold,626
21,neighborhood,cold,629
21,neighborhood,cold,639
21,neighborhood,cold,641
21,neighborhood,cold,642
21,state,hot,649
21,neighborhood,cold,661
21,neighborhood,cold,663
21,neighborhood,hot,665
21,neighborhood,hot,666
21,state,hot,666
21,neighborhood,hot,669
21,neighborhood,hot,672
21,state,hot,672
21,neighborhood,cold,674
21,neighborhood,cold,677
21,neighborhood,cold,678
21,neighborhood,cold,679
21,state,hot,682
21,neighborhood,hot,684
21,state,hot,685
21,neighborhood,hot,686
21,state,hot,686
21,neighborhood,cold,689
21,state,hot,699
21,neighborhood,hot,701
21,neighborhood,cold,707
21,state,cold,707
21,neighborhood,cold,712
21,neighborhood,cold,713
21,neighborhood,hot,715
21,state,hot,715
21,neighborhood,hot,718
21,state,hot,718
21,neighborhood,cold,721
21,neighborhood,cold,723
21,neighborhood,hot,724
21,neighborhood,hot,734
21,neighborhood,hot,742
21,state,hot,742
21,neighborhood,cold,743
22,neighborhood,cold,102
22,neighborhood,hot,104
22,state,hot,104
22,state,hot,106
22,neighborhood,hot,108
22,neighborhood,hot,109
22,neighborhood,cold,110
22,neighborhood,hot,113
22,state,hot,113
22,neighborhood,cold,115
22,neighborhood,cold,116
22,neighborhood,hot,119
22,neighborhood,cold,121
22,neighborhood,hot,126
22,neighborhood,cold,127
22,neighborhood,cold,130
22,neighborhood,cold,136
22,neighborhood,cold,137
22,neighborhood,cold,145
22,neighborhood,cold,146
22,state,hot,148
22,neighborhood,hot,154
22,state,hot,154
22,neighborhood,hot,161
22,neighborhood,hot,162
22,state,hot,163
22,neighborhood,hot,165
22,state,hot,165
22,neighborhood,cold,167
22,neighborhood,hot,169
22,neighborhood,cold,176
22,neighborhood,hot,179
22,state,hot,179
22,neighborhood,cold,180
22,neighborhood,cold,181
22,state,hot,183
22,neighborhood,hot,184
22,neighborhood,cold,185
22,state,cold,185
22,neighborhood,cold,190
22,neighborhood,hot,196
22,neighborhood,hot,201
22,state,cold,203
22,neighborhood,hot,206
22,state,hot,206
22,neighborhood,cold,210
22,state,cold,210
22,neighborhood,cold,211
22,neighborhood,hot,212
22,state,hot,212
22,neighborhood,cold,216
22,neighborhood,cold,217
22,neighborhood,cold,219
22,neighborhood,hot,221
22,neighborhood,hot,225
22,neighborhood,hot,226
22,state,hot,228
22,neighborhood,hot,229
22,neighborhood,hot,231
22,neighborhood,hot,232
22,neighborhood,cold,234
22,neighborhood,hot,235
22,neighborhood,hot,239
22,neighborhood,cold,243
22,neighborhood,cold,245
22,neighborhood,hot,247
22,state,hot,247
22,neighborhood,cold,249
22,neighborhood,hot,250
22,state,hot,257
22,neighborhood,cold,260
22,state,cold,260
22,neighborhood,cold,262
22,neighborhood,hot,267
22,state,hot,267
22,neighborhood,hot,270
22,state,hot,270
22,neighborhood,hot,271
22,neighborhood,hot,277
22,state,hot,277
22,neighborhood,hot,282
22,state,hot,289
22,neighborhood,hot,293
22,neighborhood,hot,294
22,neighborhood,hot,301
22,neighborhood,cold,303
22,neighborhood,hot,304
22,state,hot,304
22,neighborhood,hot,307
22,state,hot,309
22,neighborhood,hot,310
22,state,hot,310
22,neighborhood,cold,315
22,neighborhood,cold,316
22,neighborhood,hot,318
22,state,hot,318
22,neighborhood,cold,320
22,neighborhood,cold,323
22,neighborhood,hot,324
22,neighborhood,cold,329
22,state,cold,329
22,neighborhood,hot,332
22,state,hot,332
22,neighborhood,hot,333
22,state,hot,333
22,neighborhood,hot,335
22,state,hot,335
22,neighborhood,cold,336
22,neighborhood,hot,342
22,state,hot,342
22,neighborhood,cold,344
22,neighborhood,cold,351
22,neighborhood,cold,352
22,neighborhood,hot,354
22,neighborhood,cold,355
22,neighborhood,cold,356
22,neighborhood,cold,358
22,state,cold,358
22,neighborhood,hot,360
22,state,hot,360
22,neighborhood,cold,369
22,neighborhood,cold,378
22,neighborhood,hot,382
22,state,hot,382
22,neighborhood,cold,385
22,state,cold,387
22,neighborhood,hot,395
22,neighborhood,cold,398
22,neighborhood,cold,399
22,neighborhood,cold,400
22,neighborhood,hot,405
22,state,hot,405
22,neighborhood,cold,408
22,state,cold,408
22,neighborhood,cold,410
22,neighborhood,cold,411
22,neighborhood,hot,413
22,state,hot,413
22,neighborhood,hot,416
22,state,hot,416
22,neighborhood,hot,417
22,neighborhood,hot,418
22,state,hot,418
22,neighborhood,cold,419
22,neighborhood,cold,424
22,neighborhood,hot,425
22,state,hot,425
22,neighborhood,cold,429
22,state,cold,429
22,neighborhood,hot,432
22,state,hot,432
22,neighborhood,cold,433
22,neighborhood,hot,434
22,neighborhood,hot,438
22,neighborhood,hot,443
22,neighborhood,cold,444
22,neighborhood,hot,445
22,state,hot,445
22,neighborhood,cold,446
22,neighborhood,hot,448
22,neighborhood,cold,449
22,neighborhood,cold,451
22,neighborhood,cold,453
22,state,cold,453
22,neighborhood,hot,454
22,state,hot,454
22,neighborhood,hot,455
22,state,hot,455
22,neighborhood,hot,456
22,neighborhood,cold,457
22,neighborhood,hot,458
22,neighborhood,cold,463
22,state,cold,463
22,neighborhood,hot,469
22,state,hot,469
22,neighborhood,cold,478
22,neighborhood,cold,480
22,neighborhood,hot,481
22,neighborhood,hot,487
22,neighborhood,hot,488
22,neighborhood,hot,493
22,neighborhood,cold,494
22,neighborhood,hot,498
22,neighborhood,hot,499
22,neighborhood,hot,506
22,neighborhood,cold,512
22,neighborhood,hot,517
22,state,hot,517
22,neighborhood,cold,519
22,neighborhood,cold,523
22,neighborhood,hot,526
22,state,hot,526
22,neighborhood,cold,529
22,neighborhood,hot,532
22,neighborhood,cold,535
22,state,cold,535
22,neighborhood,cold,542
22,neighborhood,hot,544
22,state,hot,544
22,neighborhood,cold,545
22,neighborhood,hot,546
22,state,hot,546
22,neighborhood,cold,550
22,neighborhood,hot,552
22,state,hot,552
22,neighborhood,hot,553
22,state,hot,553
22,neighborhood,cold,556
22,neighborhood,cold,557
22,neighborhood,cold,561
22,neighborhood,cold,562
22,neighborhood,cold,563
22,state,cold,563
22,neighborhood,cold,565
22,neighborhood,hot,566
22,state,hot,566
22,neighborhood,hot,567
22,state,hot,567
22,neighborhood,hot,568
22,neighborhood,cold,569
22,neighborhood,hot,571
22,state,hot,571
22,neighborhood,cold,574
22,neighborhood,hot,579
22,state,hot,579
22,neighborhood,hot,583
22,state,hot,583
22,neighborhood,hot,584
22,neighborhood,cold,587
22,neighborhood,hot,591
22,state,hot,591
22,neighborhood,hot,592
22,neighborhood,hot,598
22,neighborhood,hot,599
22,neighborhood,hot,603
22,neighborhood,hot,604
22,neighborhood,cold,605
22,neighborhood,hot,607
22,neighborhood,cold,611
22,neighborhood,hot,624
22,neighborhood,cold,626
22,neighborhood,cold,627
22,neighborhood,cold,629
22,state,cold,632
22,neighborhood,hot,637
22,state,hot,637
22,neighborhood,cold,639
22,neighborhood,cold,641
22,neighborhood,cold,642
22,neighborhood,cold,646
22,neighborhood,cold,648
22,state,hot,649
22,neighborhood,cold,661
22,neighborhood,cold,663
22,neighborhood,hot,665
22,state,cold,665
22,neighborhood,hot,666
22,state,hot,666
22,neighborhood,hot,668
22,neighborhood,hot,669
22,neighborhood,cold,670
22,neighborhood,hot,672
22,state,hot,672
22,neighborhood,cold,677
22,neighborhood,cold,678
22,neighborhood,cold,679
22,state,hot,682
22,neighborhood,hot,684
22,state,hot,685
22,neighborhood,hot,686
22,state,hot,686
22,neighborhood,cold,689
22,neighborhood,cold,696
22,neighborhood,hot,697
22,state,hot,699
22,neighborhood,hot,701
22,neighborhood,cold,709
22,neighborhood,cold,712
22,neighborhood,cold,713
22,neighborhood,hot,715
22,state,hot,715
22,neighborhood,hot,718
22,state,hot,718
22,neighborhood,cold,721
22,neighborhood,cold,723
22,neighborhood,cold,731
22,state,cold,732
22,neighborhood,hot,734
22,state,hot,734
22,neighborhood,hot,737
22,state,hot,737
22,neighborhood,hot,740
22,neighborhood,hot,742
22,state,hot,742
22,neighborhood,cold,743
23,neighborhood,cold,102
23,neighborhood,hot,104
23,state,hot,104
23,neighborhood,cold,107
23,neighborhood,hot,109
23,neighborhood,cold,110
23,state,hot,113
23,state,hot,114
23,neighborhood,cold,116
23,neighborhood,hot,119
23,neighborhood,cold,121
23,neighborhood,cold,124
23,neighborhood,cold,127
23,neighborhood,hot,131
23,neighborhood,cold,136
23,neighborhood,cold,137
23,neighborhood,cold,138
23,neighborhood,cold,145
23,neighborhood,cold,146
23,neighborhood,cold,151
23,neighborhood,hot,154
23,neighborhood,cold,160
23,neighborhood,hot,162
23,neighborhood,hot,165
23,state,hot,165
23,neighborhood,cold,167
23,neighborhood,hot,169
23,neighborhood,hot,170
23,neighborhood,hot,175
23,neighborhood,cold,176
23,neighborhood,hot,179
23,state,hot,179
23,neighborhood,cold,180
23,neighborhood,cold,182
23,neighborhood,hot,184
23,neighborhood,cold,190
23,neighborhood,hot,206
23,state,hot,206
23,neighborhood,hot,208
23,state,hot,208
23,neighborhood,cold,210
23,state,cold,210
23,neighborhood,cold,211
23,neighborhood,hot,212
23,state,hot,212
23,neighborhood,cold,216
23,neighborhood,cold,217
23,neighborhood,cold,219
23,neighborhood,hot,221
23,neighborhood,cold,224
23,neighborhood,hot,225
23,state,hot,225
23,neighborhood,hot,226
23,state,hot,227
23,state,hot,228
23,neighborhood,hot,229
23,neighborhood,hot,230
23,neighborhood,hot,232
23,neighborhood,cold,234
23,neighborhood,hot,235
23,neighborhood,hot,239
23,neighborhood,hot,240
23,state,hot,240
23,neighborhood,hot,241
23,neighborhood,cold,243
23,neighborhood,hot,247
23,state,hot,247
23,neighborhood,hot,250
23,state,hot,257
23,neighborhood,cold,260
23,state,cold,260
23,state,hot,264
23,neighborhood,hot,267
23,state,hot,267
23,neighborhood,hot,268
23,neighborhood,hot,270
23,state,hot,270
23,neighborhood,hot,271
23,neighborhood,hot,276
23,neighborhood,hot,277
23,state,hot,277
23,neighborhood,cold,278
23,neighborhood,hot,282
23,neighborhood,cold,285
23,neighborhood,cold,286
23,state,hot,289
23,neighborhood,hot,294
23,neighborhood,hot,301
23,neighborhood,cold,303
23,neighborhood,hot,304
23,state,hot,304
23,neighborhood,hot,309
23,state,hot,309
23,neighborhood,hot,310
23,state,hot,310
23,neighborhood,cold,314
23,neighborhood,cold,315
23,neighborhood,hot,318
23,state,hot,318
23,neighborhood,cold,320
23,neighborhood,cold,323
23,neighborhood,cold,329
23,state,cold,329
23,neighborhood,hot,332
23,state,hot,332
23,neighborhood,hot,333
23,state,hot,333
23,neighborhood,hot,335
23,state,hot,335
23,neighborhood,cold,336
23,state,hot,337
23,neighborhood,hot,339
23,neighborhood,hot,342
23,neighborhood,cold,352
23,state,cold,352
23,neighborhood,hot,354
23,neighborhood,cold,355
23,neighborhood,cold,356
23,neighborhood,cold,358
23,state,cold,358
23,neighborhood,hot,360
23,state,hot,360
23,neighborhood,cold,364
23,neighborhood,cold,369
23,neighborhood,cold,373
23,neighborhood,hot,382
23,state,hot,382
23,neighborhood,cold,385
23,state,cold,387
23,neighborhood,cold,391
23,neighborhood,cold,398
23,neighborhood,cold,399
23,neighborhood,cold,400
23,neighborhood,hot,405
23,state,hot,405
23,neighborhood,cold,408
23,state,cold,408
23,neighborhood,cold,409
23,neighborhood,cold,410
23,neighborhood,cold,411
23,neighborhood,cold,412
23,neighborhood,hot,413
23,state,hot,413
23,neighborhood,hot,416
23,state,hot,416
23,neighborhood,hot,417
23,neighborhood,hot,418
23,state,hot,418
23,neighborhood,cold,419
23,neighborhood,cold,420
23,neighborhood,hot,421
23,neighborhood,hot,425
23,neighborhood,cold,429
23,state,cold,429
23,neighborhood,cold,433
23,neighborhood,hot,443
23,neighborhood,hot,444
23,neighborhood,hot,445
23,state,hot,445
23,neighborhood,cold,450
23,neighborhood,cold,453
23,neighborhood,hot,454
23,state,hot,454
23,neighborhood,hot,455
23,state,hot,455
23,neighborhood,hot,458
23,state,hot,458
23,neighborhood,cold,463
23,state,cold,463
23,neighborhood,hot,469
23,state,hot,469
23,neighborhood,cold,472
23,neighborhood,cold,478
23,neighborhood,cold,480
23,neighborhood,hot,481
23,neighborhood,hot,488
23,neighborhood,hot,493
23,state,hot,493
23,neighborhood,hot,496
23,neighborhood,hot,498
23,state,hot,498
23,neighborhood,hot,499
23,neighborhood,hot,506
23,neighborhood,hot,507
23,neighborhood,cold,512
23,neighborhood,hot,513
23,neighborhood,cold,519
23,neighborhood,cold,523
23,neighborhood,hot,526
23,state,hot,526
23,neighborhood,hot,532
23,neighborhood,cold,534
23,state,cold,534
23,neighborhood,cold,535
23,state,cold,535
23,neighborhood,cold,537
23,neighborhood,cold,538
23,neighborhood,cold,542
23,neighborhood,hot,544
23,state,hot,544
23,neighborhood,cold,545
23,neighborhood,hot,546
23,state,hot,546
23,neighborhood,hot,548
23,neighborhood,hot,552
23,state,hot,552
23,neighborhood,hot,553
23,state,hot,553
23,neighborhood,cold,556
23,neighborhood,cold,557
23,neighborhood,cold,560
23,neighborhood,cold,561
23,neighborhood,cold,562
23,neighborhood,hot,566
23,state,hot,566
23,neighborhood,hot,567
23,state,hot,567
23,neighborhood,hot,568
23,neighborhood,cold,569
23,neighborhood,cold,570
23,neighborhood,hot,571
23,state,hot,571
23,neighborhood,cold,574
23,neighborhood,hot,575
23,neighborhood,hot,579
23,state,hot,579
23,neighborhood,hot,583
23,state,hot,583
23,neighborhood,cold,585
23,neighborhood,cold,587
23,neighborhood,cold,588
23,neighborhood,hot,591
23,state,hot,591
23,neighborhood,cold,593
23,neighborhood,hot,598
23,neighborhood,hot,599
23,neighborhood,cold,600
23,neighborhood,hot,603
23,neighborhood,cold,605
23,neighborhood,cold,606
23,neighborhood,hot,607
23,neighborhood,cold,611
23,neighborhood,cold,622
23,neighborhood,hot,624
23,neighborhood,cold,626
23,neighborhood,cold,627
23,neighborhood,cold,629
23,neighborhood,cold,636
23,neighborhood,cold,639
23,neighborhood,cold,641
23,neighborhood,cold,642
23,neighborhood,cold,646
23,neighborhood,cold,648
23,neighborhood,hot,649
23,state,hot,649
23,neighborhood,cold,661
23,neighborhood,cold,663
23,neighborhood,hot,665
23,neighborhood,hot,666
23,state,hot,666
23,neighborhood,hot,669
23,neighborhood,cold,670
23,neighborhood,hot,672
23,state,hot,672
23,neighborhood,cold,677
23,neighborhood,cold,678
23,state,hot,682
23,neighborhood,hot,684
23,state,hot,685
23,neighborhood,hot,686
23,state,hot,686
23,neighborhood,cold,689
23,neighborhood,hot,697
23,state,hot,699
23,neighborhood,hot,701
23,neighborhood,cold,705
23,neighborhood,cold,707
23,neighborhood,cold,708
23,neighborhood,hot,710
23,state,hot,710
23,neighborhood,cold,712
23,neighborhood,cold,713
23,neighborhood,hot,715
23,state,hot,715
23,neighborhood,cold,716
23,neighborhood,hot,718
23,state,hot,718
23,neighborhood,cold,721
23,state,cold,726
23,neighborhood,cold,731
23,neighborhood,cold,732
23,state,cold,732
23,neighborhood,hot,734
23,neighborhood,cold,736
23,neighborhood,hot,737
23,state,hot,737
23,neighborhood,hot,742
23,state,hot,742
24,neighborhood,cold,102
24,neighborhood,hot,104
24,state,hot,104
24,neighborhood,cold,107
24,neighborhood,hot,108
24,neighborhood,hot,109
24,neighborhood,cold,110
24,state,hot,113
24,neighborhood,cold,121
24,neighborhood,hot,126
24,neighborhood,cold,127
24,neighborhood,hot,133
24,neighborhood,cold,135
24,neighborhood,cold,136
24,neighborhood,cold,137
24,neighborhood,cold,138
24,neighborhood,cold,143
24,neighborhood,cold,145
24,neighborhood,cold,146
24,neighborhood,hot,147
24,neighborhood,hot,155
24,neighborhood,hot,162
24,neighborhood,hot,165
24,state,hot,165
24,neighborhood,cold,167
24,neighborhood,hot,169
24,neighborhood,hot,170
24,neighborhood,hot,175
24,neighborhood,cold,176
24,neighborhood,hot,179
24,state,hot,179
24,neighborhood,cold,180
24,neighborhood,hot,181
24,neighborhood,hot,184
24,neighborhood,cold,190
24,neighborhood,cold,202
24,neighborhood,hot,206
24,state,hot,206
24,neighborhood,hot,208
24,neighborhood,hot,212
24,state,hot,212
24,neighborhood,cold,217
24,neighborhood,cold,219
24,neighborhood,hot,221
24,neighborhood,hot,225
24,state,hot,225
24,neighborhood,hot,226
24,state,hot,227
24,state,hot,228
24,neighborhood,hot,230
24,neighborhood,hot,231
24,neighborhood,cold,232
24,neighborhood,cold,234
24,neighborhood,hot,235
24,neighborhood,hot,239
24,neighborhood,hot,240
24,state,hot,240
24,neighborhood,hot,250
24,neighborhood,cold,252
24,neighborhood,cold,260
24,state,cold,260
24,neighborhood,hot,266
24,neighborhood,hot,267
24,state,hot,267
24,neighborhood,hot,268
24,neighborhood,hot,270
24,state,hot,270
24,neighborhood,hot,271
24,neighborhood,cold,275
24,neighborhood,hot,276
24,state,hot,277
24,neighborhood,hot,282
24,neighborhood,cold,286
24,neighborhood,hot,290
24,neighborhood,hot,293
24,neighborhood,hot,294
24,neighborhood,hot,297
24,neighborhood,hot,304
24,state,hot,304
24,neighborhood,hot,308
24,neighborhood,hot,309
24,state,hot,309
24,neighborhood,hot,310
24,state,hot,310
24,neighborhood,cold,314
24,neighborhood,cold,315
24,neighborhood,cold,316
24,neighborhood,hot,318
24,state,hot,318
24,neighborhood,cold,321
24,neighborhood,cold,323
24,neighborhood,hot,324
24,neighborhood,cold,329
24,state,cold,329
24,neighborhood,hot,332
24,state,hot,332
24,neighborhood,hot,333
24,state,hot,333
24,neighborhood,hot,335
24,state,hot,335
24,neighborhood,cold,336
24,state,hot,337
24,neighborhood,hot,339
24,neighborhood,hot,342
24,state,hot,342
24,neighborhood,hot,343
24,neighborhood,cold,344
24,neighborhood,hot,351
24,neighborhood,cold,352
24,state,cold,352
24,neighborhood,hot,354
24,neighborhood,cold,355
24,neighborhood,cold,356
24,neighborhood,cold,357
24,neighborhood,cold,358
24,state,cold,358
24,neighborhood,hot,360
24,state,hot,360
24,neighborhood,cold,364
24,neighborhood,cold,369
24,neighborhood,hot,382
24,state,hot,382
24,neighborhood,cold,385
24,neighborhood,cold,386
24,state,cold,387
24,neighborhood,cold,391
24,neighborhood,cold,398
24,neighborhood,cold,399
24,neighborhood,cold,400
24,neighborhood,hot,405
24,state,hot,405
24,neighborhood,cold,408
24,state,cold,408
24,neighborhood,cold,411
24,neighborhood,cold,412
24,neighborhood,hot,413
